study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB7774	ERP008729	SAMEA3136698	ERS608549	ERX633446	ERR688445	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI021932-90		SINGLE	WGS	METAGENOMIC	other	1264383	110015407	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:480-88	ena-RUN-BGI-24-11-2014-01:51:18:480-88	112983883	1ac2138a2a556a425163b20c7e0ecd3e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688445/ERR688445.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688445/ERR688445.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688445/ERR688445.fastq.gz	110094355	a90d883bdc81d0c8f4c6edc8678dcd92	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688445/530054_SZAXPI021932-90.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688445/530054_SZAXPI021932-90.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688445/530054_SZAXPI021932-90.clean.single.rmhost.fq.gz	FASTQ	109740218	3529b22195fda2a5c3181b1e9721e357	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688445	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688445	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688445				530054		Stool sample from advanced adenoma		2014-11-24
PRJEB7774	ERP008729	SAMEA3136675	ERS608526	ERX633447	ERR688446	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI022078-93		SINGLE	WGS	METAGENOMIC	other	707032	62433034	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:480-89	ena-RUN-BGI-24-11-2014-01:51:18:480-89	63057136	8ca800b3c023ab539dfcb1b3722655ea	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688446/ERR688446.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688446/ERR688446.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688446/ERR688446.fastq.gz	61504711	1ea5d9263828bacf773687ebc2f9730b	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688446/530055_SZAXPI022078-93.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688446/530055_SZAXPI022078-93.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688446/530055_SZAXPI022078-93.clean.single.rmhost.fq.gz	FASTQ	60872576	b0e38e46eec2e49c5bae13b391851c89	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688446	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688446	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688446				530055		Stool sample from controls		2014-11-24
PRJEB7774	ERP008729	SAMEA3136639	ERS608490	ERX633448	ERR688447	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI022044-93		SINGLE	WGS	METAGENOMIC	other	1009464	87454481	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:480-90	ena-RUN-BGI-24-11-2014-01:51:18:480-90	87943841	a973d92966e22956ac445290d4355a7d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688447/ERR688447.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688447/ERR688447.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688447/ERR688447.fastq.gz	85766935	9ee13b8acccba145ea2e8e8f8f84197e	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688447/530074_SZAXPI022044-93.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688447/530074_SZAXPI022044-93.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688447/530074_SZAXPI022044-93.clean.single.rmhost.fq.gz	FASTQ	85635784	4304d35c1fe95d3ac09d6b687cedcbd1	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688447	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688447	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688447				530074		Stool sample from controls		2014-11-24
PRJEB7774	ERP008729	SAMEA3136678	ERS608529	ERX633449	ERR688448	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI022052-129		SINGLE	WGS	METAGENOMIC	other	956165	83970366	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:480-91	ena-RUN-BGI-24-11-2014-01:51:18:480-91	85094825	d53f4d90b1ad7f7fb6b5c359d7d720a1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688448/ERR688448.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688448/ERR688448.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688448/ERR688448.fastq.gz	82932367	c021b753870e9001c85a6ede7b2d6f21	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688448/530075_SZAXPI022052-129.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688448/530075_SZAXPI022052-129.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688448/530075_SZAXPI022052-129.clean.single.rmhost.fq.gz	FASTQ	82850501	bbc79f751a87ba91d135b4b11184bd2d	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688448	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688448	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688448				530075		Stool sample from controls		2014-11-24
PRJEB7774	ERP008729	SAMEA3136651	ERS608502	ERX633450	ERR688449	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI022056-142		SINGLE	WGS	METAGENOMIC	other	1236343	106141705	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:480-92	ena-RUN-BGI-24-11-2014-01:51:18:480-92	108864582	475f84e34736ba8b8515aef5e0ef0460	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688449/ERR688449.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688449/ERR688449.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688449/ERR688449.fastq.gz	106071152	dc2a216c3e68d8f4ac2a6be763eec8df	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688449/530119_SZAXPI022056-142.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688449/530119_SZAXPI022056-142.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688449/530119_SZAXPI022056-142.clean.single.rmhost.fq.gz	FASTQ	106118861	6c54cabbafa734af678960e59112f312	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688449	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688449	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688449				530119		Stool sample from controls		2014-11-24
PRJEB7774	ERP008729	SAMEA3136695	ERS608546	ERX633451	ERR688450	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI021929-87		SINGLE	WGS	METAGENOMIC	other	1878944	149234291	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:480-93	ena-RUN-BGI-24-11-2014-01:51:18:480-93	166453447	4547680ea02e407c6e772406e7d65bd5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688450/ERR688450.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688450/ERR688450.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688450/ERR688450.fastq.gz	161974969	23e1a1cba9d1aec8038128f25f38fd0f	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688450/530142_SZAXPI021929-87.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688450/530142_SZAXPI021929-87.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688450/530142_SZAXPI021929-87.clean.single.rmhost.fq.gz	FASTQ	161196266	eb81409943d415192815a2051fbd8505	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688450	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688450	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688450				530142		Stool sample from advanced adenoma		2014-11-24
PRJEB7774	ERP008729	SAMEA3136636	ERS608487	ERX633452	ERR688451	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI021967-88		SINGLE	WGS	METAGENOMIC	other	1050429	92232107	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:480-94	ena-RUN-BGI-24-11-2014-01:51:18:480-94	96767329	ba500b357eed0da4a25d3edd7ce3b556	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688451/ERR688451.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688451/ERR688451.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688451/ERR688451.fastq.gz	94264096	6276241c1a980b0ebc6e03c8d9d210e5	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688451/530154_SZAXPI021967-88.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688451/530154_SZAXPI021967-88.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688451/530154_SZAXPI021967-88.clean.single.rmhost.fq.gz	FASTQ	92958476	0e91c1e9dc3211138f401231d6493515	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688451	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688451	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688451				530154		Stool sample from controls		2014-11-24
PRJEB7774	ERP008729	SAMEA3136655	ERS608506	ERX633453	ERR688452	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI022060-16		SINGLE	WGS	METAGENOMIC	other	955704	84966327	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:480-95	ena-RUN-BGI-24-11-2014-01:51:18:480-95	85663979	25332a2d90dff767a5d2c762b08d77bb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688452/ERR688452.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688452/ERR688452.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688452/ERR688452.fastq.gz	83420300	998e61e9f922ed8a8e3c94dccccdbe31	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688452/530163_SZAXPI022060-16.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688452/530163_SZAXPI022060-16.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688452/530163_SZAXPI022060-16.clean.single.rmhost.fq.gz	FASTQ	83221418	3f3121233463922ec259d593d7910469	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688452	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688452	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688452				530163		Stool sample from controls		2014-11-24
PRJEB7774	ERP008729	SAMEA3136627	ERS608478	ERX633454	ERR688453	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI021958-36		SINGLE	WGS	METAGENOMIC	other	2412624	186423295	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:481-96	ena-RUN-BGI-24-11-2014-01:51:18:481-96	204605169	090bc2ac445c82f876e8fa8168f58925	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688453/ERR688453.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688453/ERR688453.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688453/ERR688453.fastq.gz	198767476	42cf54c52f95844596aa7cc1980e802c	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688453/530167_SZAXPI021958-36.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688453/530167_SZAXPI021958-36.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688453/530167_SZAXPI021958-36.clean.single.rmhost.fq.gz	FASTQ	200328763	281bba86440b30644b9ec2aa0ae9789e	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688453	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688453	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688453				530167		Stool sample from controls		2014-11-24
PRJEB7774	ERP008729	SAMEA3136682	ERS608533	ERX633455	ERR688454	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI021721-27		SINGLE	WGS	METAGENOMIC	other	537270	47061788	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:481-97	ena-RUN-BGI-24-11-2014-01:51:18:481-97	47430021	ddd4523ec34116714d898eeaa1aef849	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688454/ERR688454.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688454/ERR688454.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688454/ERR688454.fastq.gz	46328986	2133c24c57cfaba64eed233ee00e8041	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688454/530168_SZAXPI021721-27.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688454/530168_SZAXPI021721-27.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688454/530168_SZAXPI021721-27.clean.single.rmhost.fq.gz	FASTQ	46151440	31f0608a3b78e0171573ffa7ce8668e5	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688454	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688454	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688454				530168		Stool sample from advanced adenoma		2014-11-24
PRJEB7774	ERP008729	SAMEA3136711	ERS608562	ERX633456	ERR688455	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI021944-142		SINGLE	WGS	METAGENOMIC	other	752839	69261426	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:481-98	ena-RUN-BGI-24-11-2014-01:51:18:481-98	67342290	a057b5eaf09bb39508d7ccfe1bb5aa12	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688455/ERR688455.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688455/ERR688455.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688455/ERR688455.fastq.gz	65557955	a4082184d7b5b965f9667a35d5b661d5	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688455/530172_SZAXPI021944-142.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688455/530172_SZAXPI021944-142.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688455/530172_SZAXPI021944-142.clean.single.rmhost.fq.gz	FASTQ	65385640	083779a3ab8688aad9585b3b845afcc2	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688455	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688455	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688455				530172		Stool sample from advanced adenoma		2014-11-24
PRJEB7774	ERP008729	SAMEA3136631	ERS608482	ERX633457	ERR688456	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI021962-45		SINGLE	WGS	METAGENOMIC	other	688532	61510650	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:481-99	ena-RUN-BGI-24-11-2014-01:51:18:481-99	61064795	9f8827554e72bdcf225492143ee35bd9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688456/ERR688456.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688456/ERR688456.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688456/ERR688456.fastq.gz	59534942	4044d78eecbf394d3c69074233de7042	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688456/530177_SZAXPI021962-45.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688456/530177_SZAXPI021962-45.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688456/530177_SZAXPI021962-45.clean.single.rmhost.fq.gz	FASTQ	59283973	ef423900e7de3b4dd9e2c49cd1590f29	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688456	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688456	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688456				530177		Stool sample from controls		2014-11-24
PRJEB7774	ERP008729	SAMEA3136683	ERS608534	ERX633458	ERR688457	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI021722-32		SINGLE	WGS	METAGENOMIC	other	677058	58210922	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:481-100	ena-RUN-BGI-24-11-2014-01:51:18:481-100	59803140	5441636d67123e08c8da831ab13dd7e2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688457/ERR688457.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688457/ERR688457.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688457/ERR688457.fastq.gz	58410248	cbc1dfe6bdfdb246428e0c06d49511db	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688457/530185_SZAXPI021722-32.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688457/530185_SZAXPI021722-32.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688457/530185_SZAXPI021722-32.clean.single.rmhost.fq.gz	FASTQ	58213839	6553d629fa4e2b9f562dc5e2cc511791	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688457	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688457	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688457				530185		Stool sample from advanced adenoma		2014-11-24
PRJEB7774	ERP008729	SAMEA3136666	ERS608517	ERX633459	ERR688458	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI022070-39		SINGLE	WGS	METAGENOMIC	other	838838	74635490	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:481-101	ena-RUN-BGI-24-11-2014-01:51:18:481-101	72281725	7358bf118db7b980b605abad66d72853	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688458/ERR688458.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688458/ERR688458.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688458/ERR688458.fastq.gz	70421662	6809ef5118d5e0e98065125739b187c6	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688458/530215_SZAXPI022070-39.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688458/530215_SZAXPI022070-39.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688458/530215_SZAXPI022070-39.clean.single.rmhost.fq.gz	FASTQ	70953467	8343d5fa254c9b101ff759fb51c8aaf1	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688458	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688458	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688458				530215		Stool sample from controls		2014-11-24
PRJEB7774	ERP008729	SAMEA3136640	ERS608491	ERX633460	ERR688459	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI022045-94		SINGLE	WGS	METAGENOMIC	other	947863	86925954	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:481-102	ena-RUN-BGI-24-11-2014-01:51:18:481-102	83662765	7f88aaa3c3d38c34a708bf7771106652	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688459/ERR688459.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688459/ERR688459.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688459/ERR688459.fastq.gz	81407274	f8ddf6784842c7045144959a29b3095e	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688459/530227_SZAXPI022045-94.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688459/530227_SZAXPI022045-94.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688459/530227_SZAXPI022045-94.clean.single.rmhost.fq.gz	FASTQ	81649648	62767e491c4d2fa60fd4eb9fd16af34b	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688459	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688459	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688459				530227		Stool sample from controls		2014-11-24
PRJEB7774	ERP008729	SAMEA3136649	ERS608500	ERX633461	ERR688460	ERA388257	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI022054-136		SINGLE	WGS	METAGENOMIC	other	919201	86075057	BGI	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Gut microbiome development along the colorectal adenoma-carcinoma sequence	ena-STUDY-BGI-19-11-2014-07:24:16:973-1279	ena-EXPERIMENT-BGI-24-11-2014-01:51:18:481-103	ena-RUN-BGI-24-11-2014-01:51:18:481-103	80608778	5522c72213478ab81ac962fa15fcece5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688460/ERR688460.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR688/ERR688460/ERR688460.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688460/ERR688460.fastq.gz	78204908	91ab7587c3617c8c8b331e2947e6b5f5	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688460/530251_SZAXPI022054-136.clean.single.rmhost.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR688/ERR688460/530251_SZAXPI022054-136.clean.single.rmhost.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688460/530251_SZAXPI022054-136.clean.single.rmhost.fq.gz	FASTQ	78287807	11c564913506f4d2320c6b07dce4ceac	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688460	fasp.sra.ebi.ac.uk:/vol1/err/ERR688/ERR688460	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688460				530251		Stool sample from controls		2014-11-24
