study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB12449	ERP013933	SAMEA3879566	ERS1066700	ERX1364893	ERR1293321	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	595467	46860672	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-266	ena-RUN-EMBL-24-02-2016-13:30:23:756-266	44132679	eb159b2e5243b7b2173989eb68eaae09	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293321/ERR1293321.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/001/ERR1293321/ERR1293321.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293321/ERR1293321.fastq.gz	44565611	3136dd2d4c9db2f0b310ec2586cb8258	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293321/MMRS48639115ST-27-0-0_14s001784-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293321/MMRS48639115ST-27-0-0_14s001784-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293321/MMRS48639115ST-27-0-0_14s001784-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	FASTQ	40388637	29999c28d236083504c43c43b2921494	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293321	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/001/ERR1293321	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293321				MMRS48639115ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879566	ERS1066700	ERX1364894	ERR1293322	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	539210	42656965	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-267	ena-RUN-EMBL-24-02-2016-13:30:23:756-267	40587527	3b0dc4b1bd5cbce03fe347d899722582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293322/ERR1293322.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/002/ERR1293322/ERR1293322.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293322/ERR1293322.fastq.gz	40968743	226d56f76f5f338dc667bc4eff664a7e	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293322/MMRS48639115ST-27-0-0_14s001784-4-1_lane5.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293322/MMRS48639115ST-27-0-0_14s001784-4-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293322/MMRS48639115ST-27-0-0_14s001784-4-1_lane5.screened.adapter.screened.hg19.single.fq.gz	FASTQ	37172307	c4e51481fcb5f364663868adca7d90f6	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293322	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/002/ERR1293322	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293322				MMRS48639115ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879566	ERS1066700	ERX1364895	ERR1293323	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	599035	47116491	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-268	ena-RUN-EMBL-24-02-2016-13:30:23:756-268	45191390	c4997e30d16ac8666b076b07ef91721e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293323/ERR1293323.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/003/ERR1293323/ERR1293323.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293323/ERR1293323.fastq.gz	45576849	32f1a96ff9e5d683e79068c11351f7f0	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293323/MMRS48639115ST-27-0-0_14s001784-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293323/MMRS48639115ST-27-0-0_14s001784-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293323/MMRS48639115ST-27-0-0_14s001784-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	FASTQ	41312329	ae9b90157a17435422dad71941ce6043	ftp.sra.ebi.ac.uk/vol1/err/ERR129/003/ERR1293323	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/003/ERR1293323	ftp.sra.ebi.ac.uk/vol1/err/ERR129/003/ERR1293323				MMRS48639115ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879566	ERS1066700	ERX1364896	ERR1293324	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	578051	45619740	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-269	ena-RUN-EMBL-24-02-2016-13:30:23:756-269	43449903	50da1affe7d9d97e621ad3ebbd704afe	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293324/ERR1293324.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/004/ERR1293324/ERR1293324.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293324/ERR1293324.fastq.gz	43845028	02037dd16ef955795910aa720cff3ba0	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293324/MMRS48639115ST-27-0-0_14s001784-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293324/MMRS48639115ST-27-0-0_14s001784-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293324/MMRS48639115ST-27-0-0_14s001784-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	FASTQ	39789896	9d423b3593c804c94cff51508f6ff130	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293324	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/004/ERR1293324	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293324				MMRS48639115ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879567	ERS1066701	ERX1364897	ERR1293325	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	919331	68630788	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-270	ena-RUN-EMBL-24-02-2016-13:30:23:756-270	67594397	bddd2becaa235d551e80153fa3e0ba4c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293325/ERR1293325.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/005/ERR1293325/ERR1293325.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293325/ERR1293325.fastq.gz	67900174	b413a09e5dff031f4b901dbfa1abc525	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293325/MMRS72980899ST-27-0-0_14s001727-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293325/MMRS72980899ST-27-0-0_14s001727-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293325/MMRS72980899ST-27-0-0_14s001727-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	FASTQ	60930659	0ad8c92d4d3e223b3d130c3fb7558b5d	ftp.sra.ebi.ac.uk/vol1/err/ERR129/005/ERR1293325	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/005/ERR1293325	ftp.sra.ebi.ac.uk/vol1/err/ERR129/005/ERR1293325				MMRS72980899ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879567	ERS1066701	ERX1364898	ERR1293326	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	989290	74084256	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-271	ena-RUN-EMBL-24-02-2016-13:30:23:756-271	72907905	030bdcc29e4fb3ca7caca902689d0907	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293326/ERR1293326.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/006/ERR1293326/ERR1293326.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293326/ERR1293326.fastq.gz	73264402	ec15f5097001215af77bddb86bff42fe	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293326/MMRS72980899ST-27-0-0_14s001727-4-1_lane8.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293326/MMRS72980899ST-27-0-0_14s001727-4-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293326/MMRS72980899ST-27-0-0_14s001727-4-1_lane8.screened.adapter.screened.hg19.single.fq.gz	FASTQ	65690553	a084e2a562e96e2a37120388717b88f4	ftp.sra.ebi.ac.uk/vol1/err/ERR129/006/ERR1293326	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/006/ERR1293326	ftp.sra.ebi.ac.uk/vol1/err/ERR129/006/ERR1293326				MMRS72980899ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879567	ERS1066701	ERX1364899	ERR1293327	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	957164	71563268	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-272	ena-RUN-EMBL-24-02-2016-13:30:23:756-272	70281548	8cc70ef872092a6a00f0241048d402d4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293327/ERR1293327.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/007/ERR1293327/ERR1293327.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293327/ERR1293327.fastq.gz	70606367	74e325cebece376fa330c101f02313de	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293327/MMRS72980899ST-27-0-0_14s001727-2-1_lane6.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293327/MMRS72980899ST-27-0-0_14s001727-2-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293327/MMRS72980899ST-27-0-0_14s001727-2-1_lane6.screened.adapter.screened.hg19.single.fq.gz	FASTQ	63399678	75b153a3c217eaa779014e698162902c	ftp.sra.ebi.ac.uk/vol1/err/ERR129/007/ERR1293327	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/007/ERR1293327	ftp.sra.ebi.ac.uk/vol1/err/ERR129/007/ERR1293327				MMRS72980899ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879567	ERS1066701	ERX1364900	ERR1293328	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	915166	68540490	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-273	ena-RUN-EMBL-24-02-2016-13:30:23:756-273	67315799	0bdf16b67e59b35460c0e69afafe86ae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293328/ERR1293328.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/008/ERR1293328/ERR1293328.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293328/ERR1293328.fastq.gz	67647772	e45135698e0d1dd8e656114285f9b64d	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293328/MMRS72980899ST-27-0-0_14s001727-3-1_lane7.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293328/MMRS72980899ST-27-0-0_14s001727-3-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293328/MMRS72980899ST-27-0-0_14s001727-3-1_lane7.screened.adapter.screened.hg19.single.fq.gz	FASTQ	60715748	c9dabab0f7f0dd119cb9148460b7b277	ftp.sra.ebi.ac.uk/vol1/err/ERR129/008/ERR1293328	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/008/ERR1293328	ftp.sra.ebi.ac.uk/vol1/err/ERR129/008/ERR1293328				MMRS72980899ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879568	ERS1066702	ERX1364901	ERR1293329	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	871182	67815071	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-274	ena-RUN-EMBL-24-02-2016-13:30:23:756-274	63826122	116e426fa6c47659d3300dbe03f35c7f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293329/ERR1293329.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/009/ERR1293329/ERR1293329.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293329/ERR1293329.fastq.gz	64477609	bd9eca3b58c3bbc728774da7d175a409	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293329/MMRS73787048ST-27-0-0_14s001806-3-1_lane7.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293329/MMRS73787048ST-27-0-0_14s001806-3-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293329/MMRS73787048ST-27-0-0_14s001806-3-1_lane7.screened.adapter.screened.hg19.single.fq.gz	FASTQ	58601119	2afd102b841538b5a517e9d25e926b6e	ftp.sra.ebi.ac.uk/vol1/err/ERR129/009/ERR1293329	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/009/ERR1293329	ftp.sra.ebi.ac.uk/vol1/err/ERR129/009/ERR1293329				MMRS73787048ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879568	ERS1066702	ERX1364902	ERR1293330	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	903179	69999772	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-275	ena-RUN-EMBL-24-02-2016-13:30:23:756-275	66604730	92fdfd0d6cade0028ecc14055e969f33	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293330/ERR1293330.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/000/ERR1293330/ERR1293330.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293330/ERR1293330.fastq.gz	67237371	ddc8f84ddd4c5afaa4bda8e440cb5781	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293330/MMRS73787048ST-27-0-0_14s001806-4-1_lane8.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293330/MMRS73787048ST-27-0-0_14s001806-4-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293330/MMRS73787048ST-27-0-0_14s001806-4-1_lane8.screened.adapter.screened.hg19.single.fq.gz	FASTQ	61122374	20acb686919637497f4b9062e9b525b7	ftp.sra.ebi.ac.uk/vol1/err/ERR129/000/ERR1293330	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/000/ERR1293330	ftp.sra.ebi.ac.uk/vol1/err/ERR129/000/ERR1293330				MMRS73787048ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879568	ERS1066702	ERX1364903	ERR1293331	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	1087765	77719741	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-276	ena-RUN-EMBL-24-02-2016-13:30:23:756-276	77139370	5b6a3cd55d675f79c3c93c00104a38dd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293331/ERR1293331.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/001/ERR1293331/ERR1293331.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293331/ERR1293331.fastq.gz	77295555	38da47f1e9a3b692568201a11e384984	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293331/MMRS73787048ST-27-0-0_14s001806-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293331/MMRS73787048ST-27-0-0_14s001806-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293331/MMRS73787048ST-27-0-0_14s001806-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	FASTQ	68746020	95fb16d316d377b528216125fb6ff6fb	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293331	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/001/ERR1293331	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293331				MMRS73787048ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879568	ERS1066702	ERX1364904	ERR1293332	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	877074	68128938	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:756-277	ena-RUN-EMBL-24-02-2016-13:30:23:756-277	64241504	e9871c0b4e3421980a9b18c260f7f2ec	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293332/ERR1293332.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/002/ERR1293332/ERR1293332.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293332/ERR1293332.fastq.gz	64896726	b22447eac4324febdd4696ad01699e96	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293332/MMRS73787048ST-27-0-0_14s001806-2-1_lane6.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293332/MMRS73787048ST-27-0-0_14s001806-2-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293332/MMRS73787048ST-27-0-0_14s001806-2-1_lane6.screened.adapter.screened.hg19.single.fq.gz	FASTQ	58928976	f6689d04baa1c8328cd6ac15fa270415	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293332	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/002/ERR1293332	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293332				MMRS73787048ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879569	ERS1066703	ERX1364905	ERR1293333	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	1064939	80044579	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:757-278	ena-RUN-EMBL-24-02-2016-13:30:23:757-278	77828125	dd967e16db0cfdcdf492b1b846fc9d90	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293333/ERR1293333.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/003/ERR1293333/ERR1293333.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293333/ERR1293333.fastq.gz	78377713	c6860885659295b4f72d7519b4b3c1ee	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293333/MMRS90191266ST-27-0-0_14s001831-3-1_lane6.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293333/MMRS90191266ST-27-0-0_14s001831-3-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293333/MMRS90191266ST-27-0-0_14s001831-3-1_lane6.screened.adapter.screened.hg19.single.fq.gz	FASTQ	71198318	4714514f026fd81294239048a78c16a6	ftp.sra.ebi.ac.uk/vol1/err/ERR129/003/ERR1293333	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/003/ERR1293333	ftp.sra.ebi.ac.uk/vol1/err/ERR129/003/ERR1293333				MMRS90191266ST-27-0-0		stool sample		2016-02-24
PRJEB12449	ERP013933	SAMEA3879569	ERS1066703	ERX1364906	ERR1293334	ERA565934	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	WGS	METAGENOMIC	size fractionation	1035497	77826185	EMBL	2016-02-24	2018-11-16	Illumina HiSeq 2000 sequencing	Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington, DC, USA	ena-STUDY-EMBL-20-01-2016-16:09:48:292-30	ena-EXPERIMENT-EMBL-24-02-2016-13:30:23:757-279	ena-RUN-EMBL-24-02-2016-13:30:23:757-279	75682408	58b83b9f35c0636e8acabae9437c0701	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293334/ERR1293334.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR129/004/ERR1293334/ERR1293334.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293334/ERR1293334.fastq.gz	76220699	15c7ca24a6abce58d7fe2995094d0c42	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293334/MMRS90191266ST-27-0-0_14s001831-4-1_lane7.screened.adapter.screened.hg19.single.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR129/ERR1293334/MMRS90191266ST-27-0-0_14s001831-4-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR129/ERR1293334/MMRS90191266ST-27-0-0_14s001831-4-1_lane7.screened.adapter.screened.hg19.single.fq.gz	FASTQ	69250418	13c27a01d331e432e8a6554096fd22d3	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293334	fasp.sra.ebi.ac.uk:/vol1/err/ERR129/004/ERR1293334	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293334				MMRS90191266ST-27-0-0		stool sample		2016-02-24
