study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB10878	ERP012177	SAMEA3541500	ERS848649	ERX1097283	ERR1018216	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015211-166	350	PAIRED	WGS	METAGENOMIC	other	23514642	4324269958	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:630-32	ena-RUN-BGI-16-09-2015-16:59:46:630-32	2105300134;2155695732	ca78a27d2d6d84644979c46cf485a268;ed58ba823950fec205dcee4e40b9c69b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018216/ERR1018216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018216/ERR1018216_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018216/ERR1018216_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018216/ERR1018216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018216/ERR1018216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018216/ERR1018216_2.fastq.gz	2034631849;2086272823	93e6e6c558757d5e8b94049ac2069ad0;2f807e71e2482ea6462d3d6251f871d0	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018216/M2-PK024A.SZAXPI015211-166.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018216/M2-PK024A.SZAXPI015211-166.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018216/M2-PK024A.SZAXPI015211-166.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018216/M2-PK024A.SZAXPI015211-166.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018216/M2-PK024A.SZAXPI015211-166.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018216/M2-PK024A.SZAXPI015211-166.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	3750970241	acb96b6b578157f43f3f7c1780c53faf	ftp.sra.ebi.ac.uk/vol1/err/ERR101/006/ERR1018216	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/006/ERR1018216	ftp.sra.ebi.ac.uk/vol1/err/ERR101/006/ERR1018216				SZAXPI015211-166		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541501	ERS848650	ERX1097284	ERR1018217	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015212-113	350	PAIRED	WGS	METAGENOMIC	other	31665069	5953975242	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:630-33	ena-RUN-BGI-16-09-2015-16:59:46:630-33	2825632164;2877318036	32ae1f62347d563165da3fb364d4e033;7d59a219671fd4cb6746bafdc5169b98	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018217/ERR1018217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018217/ERR1018217_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018217/ERR1018217_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018217/ERR1018217_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018217/ERR1018217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018217/ERR1018217_2.fastq.gz	2728502526;2781896270	b51efe6ae303e1bdc6079b8e4083aaa3;5ce73df1b7b206a395485fd66b718547	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018217/M2-PK801A.SZAXPI015212-113.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018217/M2-PK801A.SZAXPI015212-113.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018217/M2-PK801A.SZAXPI015212-113.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018217/M2-PK801A.SZAXPI015212-113.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018217/M2-PK801A.SZAXPI015212-113.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018217/M2-PK801A.SZAXPI015212-113.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	5028938005	95abf0917806628ce337733505a44b1f	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR1018217	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/007/ERR1018217	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR1018217				SZAXPI015212-113		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541502	ERS848651	ERX1097285	ERR1018218	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015213-15	350	PAIRED	WGS	METAGENOMIC	other	31159534	6116520802	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:630-34	ena-RUN-BGI-16-09-2015-16:59:46:631-34	2712131291;2738514899	073ee02f50231a149d7f6d2723768fff;196ac45d2a715a23dcad93b60c228df2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018218/ERR1018218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018218/ERR1018218_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018218/ERR1018218_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018218/ERR1018218_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018218/ERR1018218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018218/ERR1018218_2.fastq.gz	2615016396;2642850944	6b37743f9455a5426a06f9774d98785f;dc36f0387069e21e2bb47b63100da921	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018218/M2-PK030A.SZAXPI015213-15.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018218/M2-PK030A.SZAXPI015213-15.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018218/M2-PK030A.SZAXPI015213-15.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018218/M2-PK030A.SZAXPI015213-15.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018218/M2-PK030A.SZAXPI015213-15.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018218/M2-PK030A.SZAXPI015213-15.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	4743681212	809882b84b8c9c48a384d1fed05578f9	ftp.sra.ebi.ac.uk/vol1/err/ERR101/008/ERR1018218	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/008/ERR1018218	ftp.sra.ebi.ac.uk/vol1/err/ERR101/008/ERR1018218				SZAXPI015213-15		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541503	ERS848652	ERX1097286	ERR1018219	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015214-19	350	PAIRED	WGS	METAGENOMIC	other	36185222	7071081405	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:631-35	ena-RUN-BGI-16-09-2015-16:59:46:631-35	3211517428;3282552532	6b4c51760bf04b3f0162e65993a4e693;abd38587b5ce94e9d82fc089208d13db	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018219/ERR1018219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018219/ERR1018219_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018219/ERR1018219_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018219/ERR1018219_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018219/ERR1018219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018219/ERR1018219_2.fastq.gz	3098942862;3171855304	fd1b0c4c8bd2aa177da5cd5fa2d6925e;87bc5ffc9a58ccb16ca7f06cfb23b610	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018219/M2-PK041A.SZAXPI015214-19.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018219/M2-PK041A.SZAXPI015214-19.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018219/M2-PK041A.SZAXPI015214-19.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018219/M2-PK041A.SZAXPI015214-19.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018219/M2-PK041A.SZAXPI015214-19.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018219/M2-PK041A.SZAXPI015214-19.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	5671674918	f1000f5595cfd15ee517e7fc5af81b19	ftp.sra.ebi.ac.uk/vol1/err/ERR101/009/ERR1018219	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/009/ERR1018219	ftp.sra.ebi.ac.uk/vol1/err/ERR101/009/ERR1018219				SZAXPI015214-19		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541504	ERS848653	ERX1097287	ERR1018220	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015215-20	350	PAIRED	WGS	METAGENOMIC	other	34079841	6648869146	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:631-36	ena-RUN-BGI-16-09-2015-16:59:46:631-36	3007349816;3079105597	9a617722d698ce51835bbc3cb1341e14;9b8ecd6ebb1ebc928dcc8a81ca380c21	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018220/ERR1018220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018220/ERR1018220_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018220/ERR1018220_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018220/ERR1018220_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018220/ERR1018220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018220/ERR1018220_2.fastq.gz	2900814688;2974193343	16b1ee63dcfac9b287265f1ec74a6c7a;0c40d411c08ee8b661999673bad0eb92	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018220/M2-PK042A.SZAXPI015215-20.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018220/M2-PK042A.SZAXPI015215-20.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018220/M2-PK042A.SZAXPI015215-20.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018220/M2-PK042A.SZAXPI015215-20.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018220/M2-PK042A.SZAXPI015215-20.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018220/M2-PK042A.SZAXPI015215-20.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	5327230808	7d16dbb6fb11ae46aaa39f857361e725	ftp.sra.ebi.ac.uk/vol1/err/ERR101/000/ERR1018220	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/000/ERR1018220	ftp.sra.ebi.ac.uk/vol1/err/ERR101/000/ERR1018220				SZAXPI015215-20		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541505	ERS848654	ERX1097288	ERR1018221	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015216-169	350	PAIRED	WGS	METAGENOMIC	other	30593520	5583533631	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:631-37	ena-RUN-BGI-16-09-2015-16:59:46:631-37	2721210194;2790497911	fd205313d9ecad87d0f86d9fb5e57e74;64bfee855855e8dc247f012f492cb3b8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018221/ERR1018221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018221/ERR1018221_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018221/ERR1018221_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018221/ERR1018221_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018221/ERR1018221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018221/ERR1018221_2.fastq.gz	2628355309;2699312183	da3641a841725949bd759b19340dcd73;3e0dc590c7b3f186e5ef522dbb6b8f96	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018221/M2-PK026A.SZAXPI015216-169.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018221/M2-PK026A.SZAXPI015216-169.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018221/M2-PK026A.SZAXPI015216-169.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018221/M2-PK026A.SZAXPI015216-169.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018221/M2-PK026A.SZAXPI015216-169.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018221/M2-PK026A.SZAXPI015216-169.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	4868272153	039e5e66f700ed62d44ead9365ec5890	ftp.sra.ebi.ac.uk/vol1/err/ERR101/001/ERR1018221	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/001/ERR1018221	ftp.sra.ebi.ac.uk/vol1/err/ERR101/001/ERR1018221				SZAXPI015216-169		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541506	ERS848655	ERX1097289	ERR1018222	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015217-140	350	PAIRED	WGS	METAGENOMIC	other	28517493	5490157283	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:631-38	ena-RUN-BGI-16-09-2015-16:59:46:632-38	2542705037;2605598098	3a0190db51ae43d4eaf6c7dbcc5e6d93;51d9e351dfe02d4a949ae27367364fbb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018222/ERR1018222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018222/ERR1018222_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018222/ERR1018222_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018222/ERR1018222_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018222/ERR1018222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018222/ERR1018222_2.fastq.gz	2455238458;2520320929	3d21a677378aa71bd1ddbd8eebff43e2;93b562b3b3bf16935420582c2cda9d95	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018222/M2-PK021A.SZAXPI015217-140.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018222/M2-PK021A.SZAXPI015217-140.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018222/M2-PK021A.SZAXPI015217-140.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018222/M2-PK021A.SZAXPI015217-140.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018222/M2-PK021A.SZAXPI015217-140.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018222/M2-PK021A.SZAXPI015217-140.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	4514887341	f25de8d8a0d50cbd0d1252e9598512fe	ftp.sra.ebi.ac.uk/vol1/err/ERR101/002/ERR1018222	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/002/ERR1018222	ftp.sra.ebi.ac.uk/vol1/err/ERR101/002/ERR1018222				SZAXPI015217-140		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541507	ERS848656	ERX1097290	ERR1018223	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015218-16	350	PAIRED	WGS	METAGENOMIC	other	30667313	6005812224	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:632-39	ena-RUN-BGI-16-09-2015-16:59:46:632-39	2655358638;2679451504	082ac45242665ffa33a9c2fd9c977518;2238799ef45e4ce7425663a8a205f447	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018223/ERR1018223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018223/ERR1018223_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018223/ERR1018223_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018223/ERR1018223_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018223/ERR1018223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018223/ERR1018223_2.fastq.gz	2560084686;2585354852	a40e81e53c0827655a6e0b2fef05ada9;6cff1ccbe071132eb326ee13ba849b75	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018223/M2-PK032A.SZAXPI015218-16.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018223/M2-PK032A.SZAXPI015218-16.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018223/M2-PK032A.SZAXPI015218-16.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018223/M2-PK032A.SZAXPI015218-16.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018223/M2-PK032A.SZAXPI015218-16.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018223/M2-PK032A.SZAXPI015218-16.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	4655746624	7f8e5f65acca432fc55d9ee43a81f495	ftp.sra.ebi.ac.uk/vol1/err/ERR101/003/ERR1018223	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/003/ERR1018223	ftp.sra.ebi.ac.uk/vol1/err/ERR101/003/ERR1018223				SZAXPI015218-16		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541508	ERS848657	ERX1097291	ERR1018224	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015219-129	350	PAIRED	WGS	METAGENOMIC	other	25154452	4798011366	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:632-40	ena-RUN-BGI-16-09-2015-16:59:46:632-40	2239308292;2271725337	753d1adce32fc1ae6e801c50273eb09f;5c255139bbaba352ec1ee3487a65bcda	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018224/ERR1018224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018224/ERR1018224_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018224/ERR1018224_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018224/ERR1018224_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018224/ERR1018224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018224/ERR1018224_2.fastq.gz	2162035164;2195502709	63c1fa6ae2dc6a22f9d82b4c0b34ff00;1688c18e3b446601a162da4715da7cd0	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018224/M2-PK003A.SZAXPI015219-129.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018224/M2-PK003A.SZAXPI015219-129.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018224/M2-PK003A.SZAXPI015219-129.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018224/M2-PK003A.SZAXPI015219-129.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018224/M2-PK003A.SZAXPI015219-129.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018224/M2-PK003A.SZAXPI015219-129.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	3978591790	76b408b5aa3568e7e1d2c6b5e503d0e6	ftp.sra.ebi.ac.uk/vol1/err/ERR101/004/ERR1018224	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/004/ERR1018224	ftp.sra.ebi.ac.uk/vol1/err/ERR101/004/ERR1018224				SZAXPI015219-129		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541509	ERS848658	ERX1097292	ERR1018225	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015220-136	350	PAIRED	WGS	METAGENOMIC	other	21602596	4215741721	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:632-41	ena-RUN-BGI-16-09-2015-16:59:46:632-41	1897978162;1948759340	5abcf7e7a791fc8220b245cfbc01f8a8;70de4880d7517c898521847c471f7013	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018225/ERR1018225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018225/ERR1018225_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018225/ERR1018225_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018225/ERR1018225_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018225/ERR1018225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018225/ERR1018225_2.fastq.gz	1830984968;1883101467	3fd4f91798f01e77c00a1d3cd82886a8;233bacb6ae270b782b3f178560647c73	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018225/M2-PK019A.SZAXPI015220-136.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018225/M2-PK019A.SZAXPI015220-136.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018225/M2-PK019A.SZAXPI015220-136.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018225/M2-PK019A.SZAXPI015220-136.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018225/M2-PK019A.SZAXPI015220-136.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018225/M2-PK019A.SZAXPI015220-136.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	3361317724	3abea1a3135b6d7d4fc0656addc4a725	ftp.sra.ebi.ac.uk/vol1/err/ERR101/005/ERR1018225	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/005/ERR1018225	ftp.sra.ebi.ac.uk/vol1/err/ERR101/005/ERR1018225				SZAXPI015220-136		Stool sample from China	0	2015-09-16
